subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at
20902035,5590,,20561,"{""ra"":""159.355606"",""Run"":""5312"",""dec"":""18.067837"",""Field"":""179"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""537077"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020745"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742567860469862"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=159.35560607910156\u0026dec=18.06783676147461\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.683454"",""Estimated distance"":""0.020496662706136703 * c / H_0"",""Petrosian radius (degrees)"":""8.720554""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4b75ab94-3ca6-4e31-8575-445981829a7f.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1fc00836-c337-48a9-ab4b-f7b297180af1.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/09bbf603-f412-4359-9350-5b38f8431606.json""}",0,,,2018-04-17 17:57:45 UTC,2018-04-17 17:57:45 UTC
20902036,5590,,20561,"{""ra"":""189.421616"",""Run"":""5087"",""dec"":""26.707638"",""Field"":""242"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""481272"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020761"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741600960086092"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=189.42161560058594\u0026dec=26.707637786865234\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.767082"",""Estimated distance"":""0.020770207047462463 * c / H_0"",""Petrosian radius (degrees)"":""10.757237""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/07eeb8ee-9838-4983-86b5-809881b3b597.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/88f8c18a-8fae-49fe-8005-ac5ce61c6693.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/012e44cb-edd9-438f-8205-c7a007b4fc81.json""}",0,,,2018-04-17 17:57:49 UTC,2018-04-17 17:57:49 UTC
20902037,5590,,20561,"{""ra"":""166.745819"",""Run"":""5140"",""dec"":""23.006321"",""Field"":""100"",""Rerun"":""301"",""Camcol"":""1"",""NSA id"":""515576"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020807"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741828047175800"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=166.74581909179688\u0026dec=23.00632095336914\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.719853"",""Estimated distance"":""0.020622756332159042 * c / H_0"",""Petrosian radius (degrees)"":""22.250505""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f02772ad-f3d7-40ee-86f6-16623aa17c35.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3a8f054c-d402-4d03-bd16-1ef720a12793.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b0bd5d7e-e3ae-4873-aeba-d6224c67d290.json""}",0,,,2018-04-17 17:57:55 UTC,2018-04-17 17:57:55 UTC
20902038,5590,,20561,"{""ra"":""167.764343"",""Run"":""5313"",""dec"":""19.191597"",""Field"":""58"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""516110"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020808"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742572684378218"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=167.76434326171875\u0026dec=19.19159698486328\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.653091"",""Estimated distance"":""0.020608801394701004 * c / H_0"",""Petrosian radius (degrees)"":""12.340964""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ad34e682-0120-4186-aff3-7335509a0030.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f9dbe704-85f3-4c1e-b1fa-f4a6a536d271.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d4856b7b-90f7-4122-9a94-f1a2be993ebc.json""}",0,,,2018-04-17 17:58:05 UTC,2018-04-17 17:58:05 UTC
20902039,5590,,20561,"{""ra"":""168.930954"",""Run"":""5183"",""dec"":""22.085443"",""Field"":""250"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""516753"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020819"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742014351212618"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=168.9309539794922\u0026dec=22.0854434967041\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.790092"",""Estimated distance"":""0.020645352080464363 * c / H_0"",""Petrosian radius (degrees)"":""15.164274""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/741a13d2-9e84-40e6-b898-b17f265d9c19.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c48555e9-524d-4a8d-a969-eeb0bcb3ac20.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6d3d7b91-9ce1-4ef6-a6f8-063429e451c1.json""}",0,,,2018-04-17 17:58:12 UTC,2018-04-17 17:58:12 UTC
20902039,5590,,26040,"{""ra"":""168.930954"",""Run"":""5183"",""dec"":""22.085443"",""Field"":""250"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""516753"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020819"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742014351212618"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=168.9309539794922\u0026dec=22.0854434967041\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.790092"",""Estimated distance"":""0.020645352080464363 * c / H_0"",""Petrosian radius (degrees)"":""15.164274""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/741a13d2-9e84-40e6-b898-b17f265d9c19.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c48555e9-524d-4a8d-a969-eeb0bcb3ac20.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6d3d7b91-9ce1-4ef6-a6f8-063429e451c1.json""}",0,,,2018-04-17 17:58:12 UTC,2018-04-17 17:58:12 UTC
20902040,5590,,20561,"{""ra"":""135.032928"",""Run"":""5137"",""dec"":""16.924023"",""Field"":""148"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""508084"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020833"",""Common name"":""Unknown"",""SDSS dr7 id"":""588023240206516423"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=135.03292846679688\u0026dec=16.924022674560547\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.643583"",""Estimated distance"":""0.020670805126428604 * c / H_0"",""Petrosian radius (degrees)"":""25.526320""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/feeeba9f-f7a9-48d6-bbd0-b3fca3246477.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0a27f6cc-2069-4155-a299-35147229d481.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e90394db-1c85-486f-a197-22e2ee2f20a9.json""}",0,,,2018-04-17 17:58:20 UTC,2018-04-17 17:58:20 UTC
20902040,5590,,26040,"{""ra"":""135.032928"",""Run"":""5137"",""dec"":""16.924023"",""Field"":""148"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""508084"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020833"",""Common name"":""Unknown"",""SDSS dr7 id"":""588023240206516423"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=135.03292846679688\u0026dec=16.924022674560547\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.643583"",""Estimated distance"":""0.020670805126428604 * c / H_0"",""Petrosian radius (degrees)"":""25.526320""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/feeeba9f-f7a9-48d6-bbd0-b3fca3246477.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0a27f6cc-2069-4155-a299-35147229d481.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e90394db-1c85-486f-a197-22e2ee2f20a9.json""}",0,,,2018-04-17 17:58:20 UTC,2018-04-17 17:58:20 UTC
20902041,5590,,20561,"{""ra"":""175.265320"",""Run"":""3525"",""dec"":""10.225102"",""Field"":""136"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""693002"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020862"",""Common name"":""Unknown"",""SDSS dr7 id"":""587734893287964700"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=175.26531982421875\u0026dec=10.225102424621582\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.732124"",""Estimated distance"":""0.02057170309126377 * c / H_0"",""Petrosian radius (degrees)"":""29.038961""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fb878aed-518c-4c52-9d1a-87e7e7d38855.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bc4c65dc-9a98-4dc4-854c-aaa355681fe6.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7aa92e20-e3b1-4a36-9194-872f6a93dfe1.json""}",0,,,2018-04-17 17:58:33 UTC,2018-04-17 17:58:33 UTC
20902041,5590,,26040,"{""ra"":""175.265320"",""Run"":""3525"",""dec"":""10.225102"",""Field"":""136"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""693002"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020862"",""Common name"":""Unknown"",""SDSS dr7 id"":""587734893287964700"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=175.26531982421875\u0026dec=10.225102424621582\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.732124"",""Estimated distance"":""0.02057170309126377 * c / H_0"",""Petrosian radius (degrees)"":""29.038961""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fb878aed-518c-4c52-9d1a-87e7e7d38855.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bc4c65dc-9a98-4dc4-854c-aaa355681fe6.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7aa92e20-e3b1-4a36-9194-872f6a93dfe1.json""}",0,,,2018-04-17 17:58:33 UTC,2018-04-17 17:58:33 UTC
20902042,5590,,20561,"{""ra"":""164.968735"",""Run"":""5087"",""dec"":""25.275974"",""Field"":""95"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""498582"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020872"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741600950452400"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=164.96873474121094\u0026dec=25.27597427368164\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.620726"",""Estimated distance"":""0.020701009780168533 * c / H_0"",""Petrosian radius (degrees)"":""9.805013""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/da567b9d-89d3-48c7-93ed-2d77075079f6.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/cc36c86f-5699-40d2-87c6-b4b9269973aa.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f100e541-30bd-4c8d-8cb2-c2731a3343ed.json""}",0,,,2018-04-17 17:58:46 UTC,2018-04-17 17:58:46 UTC
20902043,5590,,20561,"{""ra"":""214.904099"",""Run"":""3919"",""dec"":""38.234257"",""Field"":""81"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""276441"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020877"",""Common name"":""Unknown"",""SDSS dr7 id"":""587736584964604113"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=214.9040985107422\u0026dec=38.234256744384766\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.715216"",""Estimated distance"":""0.021146899089217186 * c / H_0"",""Petrosian radius (degrees)"":""26.722126""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/45de5951-e921-48f5-ae36-9114a13c7063.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e3af9e18-70b4-4a87-8717-eab2b65e796f.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/440d2ed7-8e59-4aa1-8e02-c30ec767d17f.json""}",0,,,2018-04-17 17:58:59 UTC,2018-04-17 17:58:59 UTC
20902044,5590,,20561,"{""ra"":""170.533905"",""Run"":""2126"",""dec"":""4.692821"",""Field"":""343"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""146675"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020886"",""Common name"":""Unknown"",""SDSS dr7 id"":""588010359082123398"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=170.53390502929688\u0026dec=4.6928205490112305\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.875187"",""Estimated distance"":""0.02052055485546589 * c / H_0"",""Petrosian radius (degrees)"":""10.100944""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/20d889c6-3e6c-43e2-8194-77328281080c.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6fa045ed-5cc0-45b1-8c5e-fb60247633c5.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/19ae42c7-96cb-47d3-a7c9-f1b199b2618c.json""}",0,,,2018-04-17 17:59:36 UTC,2018-04-17 17:59:36 UTC
20902045,5590,,20561,"{""ra"":""120.029655"",""Run"":""4294"",""dec"":""55.349674"",""Field"":""108"",""Rerun"":""301"",""Camcol"":""6"",""NSA id"":""401653"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020925"",""Common name"":""Unknown"",""SDSS dr7 id"":""587738197189722386"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=120.02965545654297\u0026dec=55.349674224853516\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.835609"",""Estimated distance"":""0.021331455558538437 * c / H_0"",""Petrosian radius (degrees)"":""14.835650""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/893f5410-eff4-47b0-bcfc-72acb65c97af.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/86ff2009-b89a-4dbc-830b-51779c7deb36.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f3bf670b-e3e9-4cc3-9ed6-61569fb0609a.json""}",0,,,2018-04-17 17:59:48 UTC,2018-04-17 17:59:48 UTC
20902046,5590,,20561,"{""ra"":""167.506195"",""Run"":""2883"",""dec"":""52.387135"",""Field"":""130"",""Rerun"":""301"",""Camcol"":""6"",""NSA id"":""157976"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.020938"",""Common name"":""Unknown"",""SDSS dr7 id"":""587732136992309363"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=167.50619506835938\u0026dec=52.38713455200195\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.805077"",""Estimated distance"":""0.021228959783911705 * c / H_0"",""Petrosian radius (degrees)"":""17.698072""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/977a57a5-b0ef-4cb2-b02a-5478d1834940.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/90424b17-5e9e-4f13-8da6-2ebcfe0f4406.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ba72cdac-fa1c-4045-99df-89d0042243c7.json""}",0,,,2018-04-17 17:59:57 UTC,2018-04-17 17:59:57 UTC
20902047,5590,,20561,"{""ra"":""179.241486"",""Run"":""5224"",""dec"":""24.129471"",""Field"":""172"",""Rerun"":""301"",""Camcol"":""2"",""NSA id"":""524169"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.022074"",""Common name"":""Unknown"",""SDSS dr7 id"":""587742189366018236"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=179.24148559570312\u0026dec=24.129470825195312\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.441188"",""Estimated distance"":""0.021845079958438873 * c / H_0"",""Petrosian radius (degrees)"":""13.349513""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/81569514-b401-4a43-8412-9de0268d939f.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c87a05d0-0c66-4419-ab2f-50cacd0f6374.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d85419ca-f27a-4f43-a030-37dd82915961.json""}",0,,,2018-04-17 18:00:27 UTC,2018-04-17 18:00:27 UTC
20902048,5590,,20561,"{""ra"":""194.655350"",""Run"":""5087"",""dec"":""27.176605"",""Field"":""273"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""482412"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.025568"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741602035859537"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=194.6553497314453\u0026dec=27.176605224609375\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.710526"",""Estimated distance"":""0.025452692061662674 * c / H_0"",""Petrosian radius (degrees)"":""8.659977""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4ada2a3e-f553-4d37-97ad-2d2411d8a28f.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f671232c-4b2a-4d1e-ab16-3f150c47259b.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dddefb43-686c-4803-85c4-3a9c71409816.json""}",0,,,2018-04-17 18:00:50 UTC,2018-04-17 18:00:50 UTC
20902049,5590,,20561,"{""ra"":""139.267227"",""Run"":""5080"",""dec"":""20.093491"",""Field"":""174"",""Rerun"":""301"",""Camcol"":""4"",""NSA id"":""491467"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.028932"",""Common name"":""Unknown"",""SDSS dr7 id"":""588023046941311273"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=139.26722717285156\u0026dec=20.093490600585938\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.675558"",""Estimated distance"":""0.028662560507655144 * c / H_0"",""Petrosian radius (degrees)"":""12.012248""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/01693abd-8cd7-48a2-a493-246b69b9d5ff.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/74c370af-d33c-4150-84ee-9a18ea27a5db.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1370de21-c88e-4bbb-8ec4-8c5a56c105db.json""}",0,,,2018-04-17 18:01:04 UTC,2018-04-17 18:01:04 UTC
20902050,5590,,20561,"{""ra"":""244.924881"",""Run"":""3187"",""dec"":""37.806290"",""Field"":""129"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""686690"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.030685"",""Common name"":""Unknown"",""SDSS dr7 id"":""587733441051689131"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=244.9248809814453\u0026dec=37.80628967285156\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.706494"",""Estimated distance"":""0.031105542555451393 * c / H_0"",""Petrosian radius (degrees)"":""16.057394""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6c778b95-2cf1-47eb-aa7d-b9b40610043d.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e2c0c272-b93c-46c6-9ea9-3cc4949c3f6e.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/61d1dbab-81b4-4fad-a5e9-5d8002f9116a.json""}",0,,,2018-04-17 18:01:19 UTC,2018-04-17 18:01:19 UTC
20902050,5590,,26040,"{""ra"":""244.924881"",""Run"":""3187"",""dec"":""37.806290"",""Field"":""129"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""686690"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.030685"",""Common name"":""Unknown"",""SDSS dr7 id"":""587733441051689131"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=244.9248809814453\u0026dec=37.80628967285156\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.706494"",""Estimated distance"":""0.031105542555451393 * c / H_0"",""Petrosian radius (degrees)"":""16.057394""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6c778b95-2cf1-47eb-aa7d-b9b40610043d.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e2c0c272-b93c-46c6-9ea9-3cc4949c3f6e.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/61d1dbab-81b4-4fad-a5e9-5d8002f9116a.json""}",0,,,2018-04-17 18:01:19 UTC,2018-04-17 18:01:19 UTC
20902051,5590,,20561,"{""ra"":""253.603561"",""Run"":""2335"",""dec"":""37.832355"",""Field"":""53"",""Rerun"":""301"",""Camcol"":""3"",""NSA id"":""101232"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.032302"",""Common name"":""Unknown"",""SDSS dr7 id"":""588007004734619817"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=253.6035614013672\u0026dec=37.83235549926758\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.534841"",""Estimated distance"":""0.03279929235577583 * c / H_0"",""Petrosian radius (degrees)"":""9.933681""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5e39265e-2f96-41d5-b068-38ee54897918.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/771d228b-42d5-47eb-a239-12ab1b9d82c7.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c5688613-ec45-42ac-9690-b622c19ace88.json""}",0,,,2018-04-17 18:01:29 UTC,2018-04-17 18:01:29 UTC
20902052,5590,,20561,"{""ra"":""243.843887"",""Run"":""3926"",""dec"":""30.776850"",""Field"":""117"",""Rerun"":""301"",""Camcol"":""6"",""NSA id"":""287921"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.032317"",""Common name"":""Unknown"",""SDSS dr7 id"":""587736751932834021"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=243.84388732910156\u0026dec=30.7768497467041\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.818044"",""Estimated distance"":""0.032639943063259125 * c / H_0"",""Petrosian radius (degrees)"":""13.634327""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1bc97099-cd0d-4033-a203-9fcb7b62bb2a.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6546f79f-d3f8-4fdc-8d15-a11f92c853be.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b9f9a998-d9da-4a4b-b0a0-a74e25e157f7.json""}",0,,,2018-04-17 18:01:37 UTC,2018-04-17 18:01:37 UTC
20902053,5590,,20561,"{""ra"":""133.377457"",""Run"":""5071"",""dec"":""20.590601"",""Field"":""132"",""Rerun"":""301"",""Camcol"":""5"",""NSA id"":""489813"",""#models"":[{""frame"":0,""model"":""GALAXY_BUILDER_DIFFERENCE""},{""frame"":2,""model"":""GALAXY_BUILDER_MODEL""}],""redshift"":""0.033540"",""Common name"":""Unknown"",""SDSS dr7 id"":""587741533844013077"",""Url to view"":""[skyserver link](+tab+http://skyserver.sdss.org/dr14/en/tools/chart/navi.aspx?ra=133.37745666503906\u0026dec=20.590600967407227\u0026opt=F)"",""#isModelling"":true,""Sersic axis ratio"":""0.750134"",""Estimated distance"":""0.033306870609521866 * c / H_0"",""Petrosian radius (degrees)"":""12.699185""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8a30ca86-9717-4c56-8861-97f15da4df57.json"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3b069d44-e5f5-4686-91e1-cef788fddcdc.png"",""2"":""https://panoptes-uploads.zooniverse.org/production/subject_location/52b6715c-8085-4612-9849-ae871f31f897.json""}",0,,,2018-04-17 18:01:47 UTC,2018-04-17 18:01:47 UTC
